Latitude,Longitude,BranchName,LogoUrl,BranchId,ManagerName,Phone,Hours/0/Day,Hours/0/Open,Hours/0/Close,Hours/1/Day,Hours/1/Open,Hours/1/Close,Hours/2/Day,Hours/2/Open,Hours/2/Close,Hours/3/Day,Hours/3/Open,Hours/3/Close,Hours/4/Day,Hours/4/Open,Hours/4/Close,Hours/5/Day,Hours/5/Open,Hours/5/Close,Hours/6/Day,Hours/6/Open,Hours/6/Close,City,NetworkId,NetworkName,Address,Logos/0,Departments/4,Logos/1,Departments/1,Departments/9,Logos/2,Logos/3,Departments/7,Logos/4,Logos/5,Logos/6,Logos/7,Logos/8,Departments/8,Departments/10,Departments/12,Departments/13,Departments/14,Departments/15,Departments/17,Departments/19
32.970987,35.504212,יש חסד צפת- כנען,/umbracoContent/Images/Branches/NetworkLogos/6.png,349,שי שלום לוי,04-6925441-2,א,7:30,21:00,ב,7:30,21:00,ג,7:30,21:00,ד,7:30,22:00,ה,7:30,22:00,ו,7:00,15:00,ש,21:00,23:00,צפת,6,יש,הגדוד השלישי,,,,,,,,,,,,,,,,,,,,,
31.993331,34.944783,שלי שוהם- תרשיש,/umbracoContent/Images/Branches/NetworkLogos/1.png,369,ישראל גרון,03-9712230,א,7:00,20:30,ב,7:00,20:30,ג,7:00,20:30,ד,7:00,20:30,ה,7:00,21:00,ו,7:00,14:30,,,,שוהם,1,שופרסל שלי,1 תרשיש,,,,,,,,,,,,,,,,,,,,,
32.8160629,35.0534201,דיל אדמירליטי חיפה- איטי,/umbracoContent/Images/Branches/NetworkLogos/2.png,258,ניסים יונה,04-8491748,א,8:30,22:00,ב,8:30,22:00,ג,8:30,22:00,ד,8:30,23:00,ה,8:30,23:00,ו,7:00,14:30,,,,חיפה,2,שופרסל דיל,4 יהודה איתין,,,,,,,,,,,,,,,,,,,,,
31.750423,35.208121,דיל ירושלים-קניון תלפיות,/umbracoContent/Images/Branches/NetworkLogos/2.png,260,מרדכי ניסים,02-6791107,א,8:30,22:00,ב,8:30,22:00,ג,8:30,22:00,ד,8:30,23:00,ה,8:30,24:00,ו,7:30,14:30,ש,18:45,23:00,ירושלים,2,שופרסל דיל,17 האומן,,,,,,,,,,,,,,,,,,,,,
32.0841262,34.8954321,"אקספרס פ""ת רחל המשוררת",/umbracoContent/Images/Branches/NetworkLogos/7.png,296,סטלה דוידוב,03-5189337,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,פתח תקווה,7,שופרסל אקספרס,29 רחל המשוררת,,,,,,,,,,,,,,,,,,,,,
32.435181,34.9069223,דיל חדרה- ארבע האגודות,/umbracoContent/Images/Branches/NetworkLogos/2.png,297,יניב עומר,04-6249051,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,23:00,ה,8:00,23:00,ו,7:00,14:30,ש,18:45,22:00,חדרה,2,שופרסל דיל,1 יהודי פקיעין,,,,,,,,,,,,,,,,,,,,,
32.160094,34.904959,אקספרס הוד השרון,/umbracoContent/Images/Branches/NetworkLogos/7.png,299,שי מויאל,09-7720559,א,6:30,22:00,ב,6:30,22:00,ג,6:30,22:00,ד,6:30,22:00,ה,6:30,22:00,ו,6:30,15:30,ש,18:45,22:00,הוד השרון,7,שופרסל אקספרס,12 חנקין,,,,,,,,,,,,,,,,,,,,,
31.861188,34.817111,"דיל קרית עקרון- ביל""ו",/umbracoContent/Images/Branches/NetworkLogos/2.png,283,דרור ממן יצחק,08-9449400,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,23:00,ה,8:00,24:00,ו,7:30,14:30,ש,18:45,22:00,קרית עקרון,2,שופרסל דיל,בילו סנטר,,,,,,,,,,,,,,,,,,,,,
32.495162,35.496458,דיל בית שאן-ירושלים הביר,/umbracoContent/Images/Branches/NetworkLogos/2.png,215,זינאידה מוגילני,04-6581378,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,7:00,14:30,,,,בית שאן,2,שופרסל דיל,ירושלים1פינת שחם,,,,,,,,,,,,,,,,,,,,,
31.725404,34.748189,דיל באר טוביה,/umbracoContent/Images/Branches/NetworkLogos/2.png,261,אליהו שמיאן,08-8601119,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,21:00,ה,8:00,22:00,ו,7:00,14:30,,,,באר טוביה,2,שופרסל דיל,"ניר 1 אזה""ת",,,,,,,,,,,,,,,,,,,,,
31.849673,34.839855,שלי מזכרת בתיה- בגין,/umbracoContent/Images/Branches/NetworkLogos/1.png,262,שמעון טורג'מן,086483766,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,מזכרת בתיה,1,שופרסל שלי,2 שד' מנחם בגין,,,,,,,,,,,,,,,,,,,,,
32.0203065,34.7679311,אקספרס חולון - זלמן ארן,/umbracoContent/Images/Branches/NetworkLogos/7.png,265,אריאל דוידוב,03-5095299,א,7:00,20:30,ב,7:00,20:30,ג,7:00,20:30,ד,7:00,20:30,ה,7:00,20:30,ו,7:00,15:00,,,,חולון,7,שופרסל אקספרס,1 זלמן ארן,,,,,,,,,,,,,,,,,,,,,
32.073748,34.807552,שלי גבעתיים- ויצמן,/umbracoContent/Images/Branches/NetworkLogos/1.png,272,אולגה גילמן,03-5719539,א,7:00,22:00,ב,7:00,22:00,ג,7:00,22:00,ד,7:00,22:00,ה,7:00,23:00,ו,7:00,14:30,ש,18:45,23:00,גבעתיים,1,שופרסל שלי,20 ויצמן,,,,,,,,,,,,,,,,,,,,,
32.0562855,34.7697528,"אקספרס ת""א- פלורנטין",/umbracoContent/Images/Branches/NetworkLogos/7.png,274, ,03-6319489,א,6:30,22:30,ב,6:30,22:30,ג,6:30,22:30,ד,6:30,22:30,ה,6:30,22:30,ו,6:30,15:30,ש,18:45,22:30,תל אביב,7,שופרסל אקספרס,27 פלורנטין,,,,,,,,,,,,,,,,,,,,,
32.1721608,34.8407349,אקספרס.בני בנימין הרצליה,/umbracoContent/Images/Branches/NetworkLogos/7.png,277,דוד מכבי,09-8655360,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,15:30,,,,הרצליה,7,שופרסל אקספרס,23 בני בנימין,,,,,,,,,,,,,,,,,,,,,
31.9739491,34.8061696,"שלי פ""ת -העצמאות",/umbracoContent/Images/Branches/NetworkLogos/1.png,278,רויטל טואיטו,03-7367197,א,7:00,22:00,ב,7:00,22:00,ג,7:00,22:00,ד,7:00,22:00,ה,7:00,23:00,ו,7:00,14:30,ש,18:45,22:00,פתח תקווה,1,שופרסל שלי,65 העצמאות,,,,,,,,,,,,,,,,,,,,,
32.0769367,34.7714655,"אקספרס-ת""א דרויאנוב",/umbracoContent/Images/Branches/NetworkLogos/7.png,279,צביקה ליבוביץ,03-6048298,א,6:30,22:00,ב,6:30,22:00,ג,6:30,22:00,ד,6:30,22:00,ה,6:30,22:00,ו,6:30,15:30,ש,18:45,22:30,תל אביב,7,שופרסל אקספרס,5 רח' דרויאנוב,,,,,,,,,,,,,,,,,,,,,
31.7669888,35.1961546,דיל צומת גבעת מרדכי,/umbracoContent/Images/Branches/NetworkLogos/2.png,282,יוחאי בראשי,02-6424174,א,7:30,22:00,ב,7:30,22:00,ג,7:30,22:00,ד,7:30,23:00,ה,7:30,23:00,ו,7:00,14:30,ש,18:45,22:00,ירושלים,2,שופרסל דיל,שחל 79 צומת בייט,/umbracoContent/Images/Branches/DepartmentsLogos/4.png,גרין,,,,,,,,,,,,,,,,,,,
31.9739491,34.8061696,שלי תל מונד- הדקל,/umbracoContent/Images/Branches/NetworkLogos/1.png,284,עופר גפן,09-7734614,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,תל מונד,1,שופרסל שלי,49 הדקל,,,,,,,,,,,,,,,,,,,,,
32.091258,34.8932,"אקספרס סוקולוב פ""ת",/umbracoContent/Images/Branches/NetworkLogos/7.png,285,גל כהן,035162033,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,פתח תקווה,7,שופרסל אקספרס,27 סוקולוב,,,,,,,,,,,,,,,,,,,,,
32.061923,34.8037383,שלי גבעתיים-שביט,/umbracoContent/Images/Branches/NetworkLogos/1.png,287,רוני כהן,03-5092400,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,גבעתיים,1,שופרסל שלי,45 עמישב,,,,,,,,,,,,,,,,,,,,,
31.893013,34.8208,יש רחובות- סירני,/umbracoContent/Images/Branches/NetworkLogos/6.png,288,יצחק מאיר שטול,08-6432265,א,7:30,22:00,ב,7:30,22:00,ג,7:30,22:00,ד,7:30,23:00,ה,7:30,23:00,ו,7:30,15:00,ש,21:00,23:00,רחובות,6,יש,1 חיים סרני,,,,,,,,,,,,,,,,,,,,,
32.8236314,35.0843103,אקספרס קרית ביאליק,/umbracoContent/Images/Branches/NetworkLogos/7.png,384,אלעד ממן,04-9536493,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,20:00,ה,7:00,20:00,ו,6:00,15:30,,,,קרית ביאליק,7,שופרסל אקספרס,15 שדרות ירושלים,,,,,,,,,,,,,,,,,,,,,
